TU,Region,1900 -> 1901,1901 -> 1902,1902 -> 1903,1903 -> 1904,1904 -> 1905,1905 -> 1906,1906 -> 1907,1907 -> 1908,1908 -> 1909,1909 -> 1910,1910 -> 1911,1911 -> 1912,1912 -> 1913,1913 -> 1914,1914 -> 1915,1915 -> 1916,1916 -> 1917,1917 -> 1918,1918 -> 1919,1919 -> 1920,1920 -> 1921,1921 -> 1922,1922 -> 1923,1923 -> 1924,1924 -> 1925,1925 -> 1926,1926 -> 1927,1927 -> 1928,1928 -> 1929,1929 -> 1930,1930 -> 1931,1931 -> 1932,1932 -> 1933,1933 -> 1934,1934 -> 1935,1935 -> 1936,1936 -> 1937,1937 -> 1938,1938 -> 1939,1939 -> 1940,1940 -> 1941,1941 -> 1942,1942 -> 1943,1943 -> 1944,1944 -> 1945,1945 -> 1946,1946 -> 1947,1947 -> 1948,1948 -> 1949,1949 -> 1950,1950 -> 1951,1951 -> 1952,1952 -> 1953,1953 -> 1954,1954 -> 1955,1955 -> 1956,1956 -> 1957,1957 -> 1958,1958 -> 1959,1959 -> 1960,1960 -> 1961,1961 -> 1962,1962 -> 1963,1963 -> 1964,1964 -> 1965,1965 -> 1966,1966 -> 1967,1967 -> 1968,1968 -> 1969,1969 -> 1970,1970 -> 1971,1971 -> 1972,1972 -> 1973,1973 -> 1974,1974 -> 1975,1975 -> 1976,1976 -> 1977,1977 -> 1978,1978 -> 1979,1979 -> 1980,1980 -> 1981,1981 -> 1982,1982 -> 1983,1983 -> 1984,1984 -> 1985,1985 -> 1986,1986 -> 1987,1987 -> 1988,1988 -> 1989,1989 -> 1990,1990 -> 1991,1991 -> 1992,1992 -> 1993,1993 -> 1994,1994 -> 1995,1995 -> 1996,1996 -> 1997,1997 -> 1998,1998 -> 1999,1999 -> 2000,2000 -> 2001,2001 -> 2002,2002 -> 2003,2003 -> 2004,2004 -> 2005,2005 -> 2006,2006 -> 2007,2007 -> 2008,2008 -> 2009,2009 -> 2010,2010 -> 2011,2011 -> 2012,2012 -> 2013,2013 -> 2014,2014 -> 2015,2015 -> 2016,2016 -> 2017,2017 -> 2018,2018 -> 2019,2019 -> 2020,2020 -> 2021,2021 -> 2022,2022 -> 2023,2023 -> 2024,2024 -> 2025,2025 -> 2026,2026 -> 2027,2027 -> 2028,2028 -> 2029,2029 -> 2030,2030 -> 2031,2031 -> 2032,2032 -> 2033,2033 -> 2034,2034 -> 2035,2035 -> 2036,2036 -> 2037,2037 -> 2038,2038 -> 2039,2039 -> 2040,2040 -> 2041,2041 -> 2042,2042 -> 2043,2043 -> 2044,2044 -> 2045,2045 -> 2046,2046 -> 2047,2047 -> 2048,2048 -> 2049,2049 -> 2050,2050 -> 2051,2051 -> 2052,2052 -> 2053,2053 -> 2054,2054 -> 2055,2055 -> 2056,2056 -> 2057,2057 -> 2058,2058 -> 2059,2059 -> 2060,2060 -> 2061,2061 -> 2062,2062 -> 2063,2063 -> 2064,2064 -> 2065,2065 -> 2066,2066 -> 2067,2067 -> 2068,2068 -> 2069,2069 -> 2070,2070 -> 2071,2071 -> 2072,2072 -> 2073,2073 -> 2074,2074 -> 2075,2075 -> 2076,2076 -> 2077,2077 -> 2078,2078 -> 2079,2079 -> 2080,2080 -> 2081,2081 -> 2082,2082 -> 2083,2083 -> 2084,2084 -> 2085,2085 -> 2086,2086 -> 2087,2087 -> 2088,2088 -> 2089,2089 -> 2090,2090 -> 2091,2091 -> 2092,2092 -> 2093,2093 -> 2094,2094 -> 2095,2095 -> 2096,2096 -> 2097,2097 -> 2098,2098 -> 2099,2099 -> 2100
TTWFossil,RestOfAsia,25568.0,26020.25,26483.75,26959.5,27448.25,27952.75,28473.5,29012.75,29572.25,30153.5,30759.0,31390.25,32049.5,32739.0,33460.75,34217.0,35009.75,35841.5,36714.5,37630.75,38592.5,39602.25,40662.0,41773.75,42940.0,44162.5,45443.5,46785.5,48190.0,49658.75,51194.75,52799.0,54474.0,56221.25,58043.5,59941.5,61918.5,63975.75,66115.0,68339.0,70649.25,73048.25,75537.75,78120.25,80798.25,83573.5,86448.75,89427.0,92510.0,95701.0,99003.25,102418.5,105951.0,109603.25,113378.75,117281.0,121313.75,125480.5,129785.0,134231.75,138824.75,143568.0,148466.5,153525.0,158748.0,164141.25,169709.25,175458.0,181393.0,187520.25,193845.5,200376.0,207117.25,214076.25,221261.0,228677.5,236334.0,244238.25,252398.25,260822.25,18359.5,19055.5,19730.25,20383.75,21017.75,-199763.25,-199635.0,-199565.5,-199551.25,-199591.0,-261411.0,-261715.0,-262075.5,-262489.25,-262954.5,130385.0,131060.5,131742.75,132432.0,175696.0,-305210.75,-411762.5,231190.0,-174999.75,68510.25,636679.75,783164.25,604635.5,421214.0,726725.5,147400.25,97830.25,-326756.5,-238892.25,-260005.75,172997.25,174317.0,175645.5,176983.25,178329.5,142694.5,143744.0,144800.75,145864.5,146935.0,-217827.25,-219863.75,-221915.0,-223981.0,-226062.25,-56804.75,-57451.25,-58102.5,-58759.25,-59420.75,-169431.75,-171040.5,-172661.0,-174293.0,-175937.5,-245608.5,-247860.75,-250129.25,-252414.25,-254715.75,-193846.75,-195638.0,-197442.25,-199259.25,-201089.75,-218558.25,-220550.0,-222556.0,-224576.25,-226611.25,-212221.75,-214144.0,-216080.25,-218030.5,-219994.5,-267873.25,-270262.75,-272669.5,-275093.5,-277534.75,-127949.25,-129107.25,-130273.5,-131448.0,-132631.0,-84260.5,-85029.75,-85805.0,-86585.5,-87371.75,-95826.75,-96691.0,-97561.5,-98438.25,-99321.25,-98998.75,-99884.0,-100775.75,-101673.25,-102577.75,-17389.5,-17554.5,-17721.0,-17888.5,-18057.25,-5524.25,-5584.25,-5644.75,-5705.75,-5767.0,-4272.0,-4320.75,-4369.75,-4419.25,-4469.0
TTWElec,RestOfAsia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9935.5,9957.0,9980.75,10005.75,10032.5,-1411.25,-1412.75,-1414.25,-1416.5,-1418.75,-310.5,-310.0,-309.5,-309.0,2586.0,-3751.5,-4049.0,-323.75,-2390.0,-1035.0,-130.5,321.75,-557.0,-1252.5,-260.0,2857.25,2650.5,984.75,1112.0,845.75,30203.75,30459.5,30717.5,30976.75,31238.25,270645.5,272946.5,275263.75,277597.0,279947.0,633942.0,639325.25,644745.75,650204.75,655702.0,884685.0,892170.0,899707.75,907298.5,914942.25,1116589.0,1126002.0,1135481.0,1145026.75,1154638.75,1365803.25,1377280.25,1388837.75,1400476.0,1412195.5,1308926.5,1319820.5,1330790.25,1341836.5,1352959.5,1442310.25,1454262.25,1466297.5,1478416.5,1490619.75,1521869.5,1534406.5,1547030.5,1559742.25,1572541.5,1775270.0,1789890.5,1804612.5,1819436.25,1834363.0,957608.25,965009.5,972461.0,979962.25,987514.25,507049.5,510463.5,513899.25,517356.5,520835.5,526765.25,530309.25,533876.0,537465.0,541076.5,657412.0,662052.25,666722.0,671422.0,676152.5,247013.5,248014.75,249020.0,250029.75,251043.0,102070.75,101779.75,101483.75,101182.25,100875.75,69017.5,68423.5,67822.25,67213.5,66597.25
TTWHydrogen,RestOfAsia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3812.25,3845.0,3877.75,3910.75,3944.0,31973.5,32247.25,32522.75,32800.25,33079.75,52729.0,53178.75,53631.5,54087.75,54546.75,92708.5,93498.5,94294.25,95095.25,95902.25,155179.5,156501.75,157833.25,159174.25,160524.25,199348.5,201041.25,202746.25,204462.75,206191.75,293481.0,295974.5,298485.5,301014.25,303560.5,275302.0,277616.75,279948.0,282295.25,284659.25,212261.0,214008.25,215767.75,217539.0,219323.25,191951.75,193506.5,195072.0,196648.25,198235.5,192429.0,193973.5,195528.5,197094.25,198670.5,172306.75,173660.75,175023.75,176396.25,177777.75,166853.0,168145.75,169447.25,170757.25,172076.5,168631.0,169926.0,171229.75,172542.5,173863.75
PLDVFossil,RestOfAsia,25217.5,25849.0,26503.0,27181.0,27884.5,28617.5,29381.0,30179.5,31014.5,31890.5,32809.5,33775.0,34792.0,35863.0,36991.5,38182.5,39439.0,40766.5,42167.5,43648.5,45212.0,46865.0,48610.0,50454.0,52401.0,54456.0,56625.0,58914.5,61328.5,63874.0,66557.5,69384.5,72362.0,75497.5,78797.5,82269.5,85922.0,89761.5,93798.0,98039.5,102495.5,107175.0,112088.5,117246.5,122660.0,128339.0,134297.5,140547.0,147100.5,153971.5,161174.5,168725.5,176639.0,184931.5,193621.0,202725.5,212262.5,222253.5,232718.5,243679.0,255159.0,267180.5,279769.5,292952.5,306756.0,321209.5,336342.0,352186.0,368774.0,386140.0,404320.5,423354.0,443279.0,464137.5,485972.5,508830.0,532756.5,557803.5,584021.0,611466.0,226949.0,231799.5,236707.0,241673.5,246701.5,-138601.0,-145085.0,-151840.0,-158871.5,-166180.0,-289975.0,-301384.5,-313181.5,-325371.0,-337959.5,445359.0,456543.0,467977.0,479664.5,320542.0,538137.5,966704.0,1184952.0,1311633.0,1286981.0,1644770.5,1582696.5,2006979.0,983562.5,2493174.0,1451703.0,226236.5,2533557.5,-269794.5,-256087.5,993994.5,1017009.0,1040500.0,1064477.5,1088949.5,960918.5,981628.5,1002750.0,1024292.5,1046263.5,-421931.0,-445670.0,-470049.0,-495081.0,-520780.0,168916.0,164219.0,159334.5,154256.5,148982.0,-360473.0,-381910.5,-403931.5,-426546.0,-449770.0,-810445.0,-845454.5,-881359.5,-918180.5,-955938.0,-347746.0,-367215.0,-387207.5,-407735.5,-428810.0,-806343.0,-839672.5,-873847.5,-908884.5,-944804.5,-889278.5,-924132.5,-959858.5,-996475.0,-1034003.0,-1348424.5,-1396457.0,-1445661.0,-1496062.0,-1547685.5,-630078.0,-653890.0,-678292.0,-703297.0,-728918.5,-417651.5,-433994.5,-450745.5,-467915.0,-485511.0,-557557.5,-577722.5,-598381.0,-619545.0,-641223.5,-656309.5,-678830.0,-701893.5,-725512.0,-749698.0,-88663.0,-92582.0,-96602.5,-100725.0,-104953.5,-684.5,-1735.0,-2819.0,-3936.0,-5088.0,8062.5,7289.0,6488.0,5661.0,4806.0
PLDVElec,RestOfAsia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4095.0,4083.0,4073.0,4062.5,4054.0,-624.5,-622.0,-620.0,-617.5,-615.0,-167.0,-166.0,-165.0,-164.0,-163.0,-159.0,-158.5,-158.0,-157.0,-156.5,-152.5,-499.5,-493.5,-506.0,-481.5,1274.5,1248.5,1231.5,1148.5,1126.5,15591.5,15208.0,15207.5,15207.5,15208.0,133744.0,133744.0,133744.0,133744.0,133744.0,304369.5,304370.0,304370.0,304370.0,304369.5,410511.0,410511.0,410511.0,410510.5,410511.0,500694.0,500694.5,500694.0,500694.5,500694.0,592398.5,592398.5,592398.5,592398.5,592398.5,723103.0,723103.0,723102.5,723103.0,723103.0,617044.5,617044.0,617044.5,617044.5,617044.5,625724.5,625725.0,625724.5,625725.0,625724.5,710775.0,710775.0,710774.5,710775.0,710775.0,319787.0,319787.0,319787.0,319787.0,319787.0,110384.0,110384.5,110384.5,110384.0,110384.5,111404.0,111404.0,111404.0,111404.0,111404.0,157703.5,157703.5,157703.5,157703.5,157703.5,-16711.0,-16711.5,-16711.0,-16711.0,-16711.0,-75702.0,-75701.5,-75702.0,-75701.5,-75702.0,-87841.0,-87840.5,-87841.0,-87840.5,-87841.0
PLDVPlugInHybrid,RestOfAsia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.0,881.0,896.5,912.5,929.0,-93.5,-95.0,-97.0,-99.0,-100.5,1.5,1.5,1.0,1.5,0.5,1.5,1.5,1.0,1.0,0.5,-77.5,-79.0,-80.5,-82.5,-84.5,398.0,406.0,360.0,208.0,-147.5,3193.5,2815.5,2511.0,3097.5,3097.5,27239.5,27239.5,27239.5,27239.5,27239.5,61990.5,61990.5,61991.0,61990.5,61990.5,83608.5,83608.0,83608.5,83608.5,83608.0,101976.0,101976.0,101975.5,101976.0,101976.0,120653.0,120653.0,120653.5,120653.0,120653.0,-297459.0,-297459.0,-297459.0,-297458.5,-297459.0,23430.5,23430.5,23430.5,23430.5,23430.5,23760.0,23760.0,23760.5,23760.0,23760.0,26989.5,26990.0,26989.5,26989.5,26990.0,12143.0,12143.0,12143.0,12143.0,12143.0,4191.5,4191.5,4191.5,4191.5,4191.5,4230.5,4230.0,4230.5,4230.0,4230.5,5988.0,5988.5,5988.5,5988.0,5988.5,-634.5,-634.5,-634.5,-634.5,-635.0,-2874.5,-2874.5,-2874.5,-2874.5,-2874.5,-3335.5,-3335.5,-3335.5,-3335.5,-3335.5
PLDVHydrogen,RestOfAsia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.5,1005.0,1005.5,1005.5,1005.0,8232.0,8232.5,8232.0,8232.0,8232.0,13126.0,13126.0,13125.5,13126.0,13126.0,22449.5,22449.0,22449.5,22449.5,22449.5,36601.0,36601.5,36601.5,36601.0,36601.5,45477.0,45476.5,45477.0,45476.5,45477.0,65311.0,65311.5,65311.0,65311.5,65311.5,58317.5,58317.5,58318.0,58317.5,58318.0,41714.0,41714.0,41714.5,41714.0,41714.0,35377.0,35377.0,35377.0,35377.0,35376.5,33803.0,33802.5,33803.0,33802.5,33803.0,27988.5,27988.0,27988.5,27988.0,27988.5,25481.5,25481.5,25481.5,25481.5,25482.0,24531.0,24531.0,24531.0,24531.0,24531.0
LCVFossil,RestOfAsia,13985.5,14252.5,14528.0,14810.0,15102.0,15404.5,15717.5,16043.5,16383.5,16739.5,17111.5,17502.0,17912.5,18344.5,18799.5,19279.0,19785.0,20319.0,20882.5,21477.5,22106.0,22768.5,23468.5,24206.0,24985.0,25804.5,26668.5,27578.5,28534.5,29541.5,30598.0,31708.5,32873.5,34096.0,35377.0,36719.0,38124.5,39594.5,41133.0,42741.0,44421.5,46176.0,48008.5,49920.5,51915.5,53996.0,56164.5,58425.0,60780.0,63233.5,65788.5,68448.5,71218.0,74099.5,77099.0,80219.5,83465.5,86842.0,90354.0,94005.5,97803.0,101751.5,105856.5,110123.5,114560.0,119171.0,123963.5,128945.5,134122.5,139503.0,145095.5,150906.5,156946.0,163221.5,169743.0,176520.0,183562.0,190879.0,198483.5,206384.0,345616.0,350859.5,356212.5,361673.5,367242.0,1617980.5,1642995.5,1668560.0,1694667.0,1721313.0,-1409752.0,-1432525.0,-1455816.5,-1479623.0,-1503939.0,-31897.5,-32670.5,-33479.5,-34322.5,1240284.0,-100210.5,-61774.0,18424.5,269833.5,58137.0,353472.5,400369.0,457320.0,-122971.0,-150370.0,236000.0,341869.0,446898.5,495481.5,307369.0,-47570.5,-39667.5,-32264.0,-25310.0,-18762.0,408541.0,415538.0,422647.5,429872.5,437214.0,390724.5,432059.5,441204.0,450518.5,460008.0,537248.0,548980.0,560935.0,573116.5,585529.0,494635.5,504632.0,514811.5,525176.5,535731.0,356591.0,362234.0,367965.5,373785.5,379697.5,222840.0,224392.5,225945.0,227497.0,229048.0,60791.5,57602.0,54311.5,50918.0,47419.5,-130890.0,-139481.5,-148287.0,-157311.5,-166559.0,-425458.5,-442125.5,-459175.0,-476614.0,-494450.5,-591815.5,-612678.0,-634007.5,-655812.0,-678101.5,-551561.5,-570683.0,-590230.0,-610211.5,-630636.0,-386068.0,-399995.5,-414237.0,-428798.0,-443684.5,-210731.0,-219362.0,-228193.5,-237228.5,-246471.0,-103975.0,-109404.5,-114966.0,-120661.5,-126493.0,-74637.5,-79137.0,-83747.0,-88471.0,-93309.5,-70454.0,-74755.5,-79162.0,-83678.0,-88304.0
LCVElec,RestOfAsia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5971.5,6061.0,6151.5,6243.5,6336.5,48000.0,48719.0,49447.0,50182.0,50926.0,94783.0,96191.0,97614.5,99054.5,100510.0,154936.5,157220.5,159529.5,161865.5,164226.5,332290.5,337194.0,342151.0,347164.5,352234.0,608686.5,617644.5,626702.0,635862.0,645123.0,847254.0,859618.0,872120.5,884762.0,897544.5,1262518.0,1280873.5,1299434.0,1318201.0,1337175.5,1743379.5,1768591.5,1794083.0,1819858.5,1845920.0,1923830.0,1951246.0,1978966.0,2006991.0,2035326.5,1672151.5,1695229.0,1718559.5,1742144.0,1765986.0,1231339.5,1247311.0,1263453.5,1279768.0,1296256.0,825455.5,834974.5,844590.0,854303.0,864114.5,529122.0,533952.0,538825.0,543740.5,548700.0,293225.5,294360.0,295495.5,296631.5,297767.5,64303.0,61916.0,59489.5,57023.5,54516.5
LCVPlugInHybrid,RestOfAsia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.0,1451.0,1473.0,1495.0,1517.5,11493.5,11665.5,11840.0,12016.0,12194.0,22695.5,23033.0,23373.5,23718.5,24067.0,37099.0,37646.5,38199.0,38758.0,39324.0,79566.5,80740.0,81927.5,83128.0,84341.5,145749.0,147893.5,150063.0,152255.5,154473.5,202873.5,205834.0,208827.5,211854.5,214915.0,302307.5,306703.0,311147.0,315640.5,320184.0,417449.0,423485.5,429590.0,435761.5,442002.0,460657.0,467222.5,473859.5,480570.0,487355.0,400393.5,405919.0,411506.0,417153.0,422862.0,294841.5,298666.0,302531.5,306438.0,310386.0,197654.0,199933.0,202235.5,204561.0,206910.5,126697.0,127854.0,129020.5,130198.0,131385.0,70212.0,70484.0,70756.0,71027.5,71300.0,15397.5,14825.5,14244.5,13654.5,13053.5
LCVHydrogen,RestOfAsia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2515.5,2553.5,2591.5,2630.5,2669.5,15220.5,15448.5,15679.0,15912.0,16147.5,24595.5,24959.5,25328.0,25700.5,26077.0,37434.0,37983.5,38540.0,39102.5,39670.5,71496.5,72546.5,73609.5,74684.0,75770.0,99976.5,101434.5,102908.5,104399.0,105906.0,131025.5,132921.0,134837.5,136774.5,138733.5,145342.0,147414.5,149509.0,151627.5,153769.0,144595.5,146614.5,148655.5,150718.5,152804.5,150592.0,152658.5,154748.0,156860.5,158995.5,181834.0,184326.0,186846.0,189393.0,191968.0,240037.5,243352.0,246702.0,250088.5,253512.5,332269.0,336899.0,341579.0,346311.0,351095.0,433714.5,439771.5,445895.5,452086.0,458344.5
BusFossil,RestOfAsia,433.0,435.0,438.0,440.0,445.0,449.0,454.0,461.0,468.0,475.0,485.0,495.0,506.0,518.0,532.0,546.0,563.0,579.0,598.0,618.0,640.0,662.0,686.0,712.0,738.0,768.0,798.0,829.0,863.0,898.0,935.0,974.0,1013.0,1056.0,1100.0,1145.0,1194.0,1242.0,1295.0,1348.0,1403.0,1462.0,1522.0,1584.0,1649.0,1716.0,1785.0,1858.0,1932.0,2009.0,2090.0,2172.0,2258.0,2347.0,2439.0,2533.0,2633.0,2734.0,2840.0,2948.0,3061.0,3179.0,3298.0,3424.0,3553.0,3686.0,3825.0,3967.0,4116.0,4268.0,4427.0,4590.0,4760.0,4935.0,5117.0,5303.0,5498.0,5699.0,5906.0,6121.0,838.0,860.0,883.0,904.0,926.0,-3964.0,-3978.0,-3994.0,-4012.0,-4030.0,-5437.0,-5469.0,-5504.0,-5540.0,-5578.0,3332.0,3364.0,3396.0,3428.0,12571.0,12014.0,3696.0,8784.0,3155.0,2633.0,10261.0,9533.0,10549.0,11097.0,9973.0,7369.0,11966.0,10517.0,12075.0,8649.0,5954.0,6006.0,6058.0,6110.0,6163.0,4985.0,5026.0,5067.0,5109.0,5152.0,-7022.0,-7100.0,-7179.0,-7259.0,-7340.0,-1679.0,-1704.0,-1729.0,-1755.0,-1779.0,-5481.0,-5543.0,-5606.0,-5669.0,-5733.0,-8091.0,-8178.0,-8266.0,-8355.0,-8445.0,-6396.0,-6466.0,-6536.0,-6607.0,-6678.0,-7280.0,-7357.0,-7436.0,-7514.0,-7594.0,-7114.0,-7189.0,-7264.0,-7340.0,-7417.0,-9063.0,-9156.0,-9250.0,-9345.0,-9441.0,-4325.0,-4371.0,-4416.0,-4462.0,-4509.0,-2851.0,-2881.0,-2912.0,-2942.0,-2973.0,-3268.0,-3302.0,-3337.0,-3371.0,-3405.0,-3399.0,-3433.0,-3468.0,-3504.0,-3539.0,-588.0,-594.0,-601.0,-607.0,-614.0,-179.0,-181.0,-184.0,-186.0,-188.0,-136.0,-138.0,-140.0,-142.0,-144.0
